cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,sfb,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,sfb,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,sfb,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,sfb,    ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,sfb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,sfb,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,sfb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,sfb,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,    ,hb,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,    ,hb,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,    ,hb,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,    ,hb,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,    ,hb,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,    ,hb,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,   ,   ,   ,   ,   ,cbb,cbb,cbb,
lav,lavt,  , ,br+13,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,mp+32+96+0,   ,  ,  ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
lav,lavt,  ,   ,   ,bow,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,,    ,   ,   ,   ,   ,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,cbb,cbb,cbb,cbb,   ,   ,   ,cbb,cbb,cbb,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,t,     ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
cbb,cbb,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,cbb,
*background+0+0+0
*music+castle
*name+1-4
*next+level1
